pet_name,pet_species,pet_breed,pet_age_group,pet_color,pet_gender,pet_temperaments,adopter_living,adopter_activity,adopter_experience,adopter_has_kids,adopter_has_pets,adopter_hours_alone,adopter_pref_color,adopter_pref_age,adopter_pref_gender,adopter_desired_tags,color_matched,age_matched,gender_matched,is_dog,is_cat,pet_age_kitten_puppy,pet_age_young,pet_age_adult,pet_age_senior,pet_is_male,pet_is_female,pref_age_kitten_puppy,pref_age_young,pref_age_adult,pref_age_senior,pref_gender_male,pref_gender_female,tag_similarity,living_apartment,living_yard,living_no_yard,activity_relaxed,activity_moderate,activity_high,exp_first_time,exp_experienced,has_kids,has_other_pets,hours_0_3,hours_4_7,hours_8_plus,special_care_cap,pet_special_need,adopter_tag_friendly,adopter_tag_calm,adopter_tag_energetic,adopter_tag_shy,adopter_tag_playful,adopter_tag_independent,adopter_tag_affectionate,adopter_tag_protective,pet_tag_friendly,pet_tag_calm,pet_tag_energetic,pet_tag_shy,pet_tag_playful,pet_tag_independent,pet_tag_affectionate,pet_tag_protective,is_compatible
*Deebs,cat,Domestic Shorthair Mix,senior,Black,Male,Calm; Independent,house_no_yard,relaxed,experienced,1,1,4_7,any,kitten_puppy,any,Independent,1.0,0.0,1.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.707107,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Daisy Mae,dog,Toy Poodle Mix,adult,Gray,Female,Friendly; Playful; Affectionate,house_no_yard,high,first_time,1,1,8_plus,Orange,any,any,Protective; Playful,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.408248,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
*Jesse,dog,German Shepherd Mix,kitten_puppy,Black,Male,Friendly; Energetic; Playful; Protective,house_no_yard,moderate,first_time,1,0,4_7,White,any,male,Protective,0.0,1.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
Shelter Rescue,dog,Plott Hound Mix,kitten_puppy,Tabby,Male,Friendly; Energetic; Playful,house_no_yard,moderate,experienced,1,1,8_plus,any,any,male,Affectionate,1.0,1.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
*Danny,cat,Domestic Medium Hair Mix,kitten_puppy,Tabby,Male,Energetic; Playful; Affectionate,apartment,high,experienced,0,0,8_plus,Gray,adult,any,Affectionate; Shy,0.0,0.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.408248,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
*Caleb,dog,Labrador Retriever Mix,adult,Brown,Male,Friendly; Playful; Affectionate,apartment,high,first_time,0,1,8_plus,Orange,any,male,Affectionate; Friendly; Independent,0.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.666667,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
Lola,cat,Domestic Shorthair Mix,young,Tricolor,Female,Calm; Independent; Affectionate,apartment,high,experienced,0,0,4_7,Tabby,young,male,Friendly; Shy; Protective,0.0,1.0,0.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
*Jam,cat,Domestic Shorthair Mix,kitten_puppy,Black,Male,Energetic; Playful; Affectionate,house_no_yard,relaxed,first_time,0,1,4_7,Gray,adult,female,Friendly; Shy,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
*Tobie,cat,Domestic Shorthair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,house_no_yard,high,first_time,1,1,4_7,any,any,female,Independent; Energetic; Shy,1.0,1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.333333,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1
*Rhodes,dog,Labrador Retriever/Rottweiler,kitten_puppy,Black,Male,Friendly; Energetic; Playful; Affectionate,house_with_yard,high,first_time,1,1,0_3,any,adult,male,Energetic,1.0,0.0,1.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.5,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
Dora,cat,Domestic Medium Hair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,house_with_yard,moderate,experienced,0,0,4_7,Tabby,kitten_puppy,male,Energetic; Calm; Protective,0.0,1.0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0.333333,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Chiquita,dog,Chihuahua Shorthair Mix,young,Black,Female,Friendly; Calm; Energetic; Playful; Affectionate,apartment,high,experienced,0,0,4_7,any,kitten_puppy,female,Affectionate; Calm; Playful,1.0,0.4,1.0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.774597,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1
Diamond,dog,Pit Bull Mix,kitten_puppy,White,Female,Friendly; Energetic; Playful,house_no_yard,relaxed,experienced,0,0,4_7,any,any,female,Independent,1.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
Bruno,dog,Labrador Retriever Mix,kitten_puppy,Black,Male,Friendly; Energetic; Playful; Affectionate,apartment,relaxed,experienced,0,0,4_7,White,any,female,Affectionate,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
Big Boy,dog,Staffordshire Mix,young,White,Male,Friendly; Energetic; Playful,house_no_yard,high,experienced,1,0,4_7,Black,young,male,Affectionate; Playful; Shy,0.0,1.0,1.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.333333,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0
Maylee,dog,Cairn Terrier Mix,young,Black,Female,Friendly; Energetic; Playful,apartment,relaxed,experienced,0,1,4_7,Tricolor,any,male,Energetic; Playful,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.816497,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
Bowie,dog,Border Collie Mix,young,Black,Male,Friendly; Energetic; Playful,house_with_yard,moderate,first_time,0,0,8_plus,any,any,male,Independent,1.0,1.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
*Bitsie,dog,Chinese Sharpei Mix,young,White,Female,Friendly; Energetic; Playful,house_with_yard,high,experienced,1,0,0_3,Tricolor,kitten_puppy,female,Calm; Playful; Shy,0.0,0.4,1.0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.333333,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
Max,cat,Domestic Shorthair Mix,adult,Black,Male,Calm; Independent; Affectionate,house_no_yard,relaxed,experienced,1,0,8_plus,any,young,female,Playful; Shy,1.0,0.4,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
Piper,dog,Boston Terrier Mix,adult,Tabby,Female,Friendly; Energetic; Affectionate,apartment,high,first_time,0,0,8_plus,White,kitten_puppy,male,Affectionate; Shy; Protective,0.0,0.0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0.333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0
*Sky,dog,Catahoula Mix,kitten_puppy,White,Female,Friendly; Energetic; Playful,house_with_yard,high,experienced,0,1,0_3,any,any,female,Energetic,1.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.57735,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
*Charlie,dog,Labrador Retriever Mix,adult,Brown,Male,Friendly; Playful; Affectionate,house_no_yard,moderate,experienced,1,1,8_plus,Tricolor,young,male,Independent,0.0,0.4,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,young,Tabby,Female,Calm; Independent; Affectionate,house_with_yard,moderate,first_time,1,1,8_plus,Tabby,adult,male,Playful,1.0,0.4,0.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
Lacy,dog,Golden Retriever/Labrador Retriever,kitten_puppy,Orange,Female,Friendly; Energetic; Playful; Affectionate,apartment,relaxed,first_time,1,0,4_7,Tricolor,kitten_puppy,any,Playful; Protective; Friendly,0.0,1.0,1.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.57735,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Orange,Female,Energetic; Playful; Affectionate,house_no_yard,relaxed,first_time,1,0,8_plus,any,senior,female,Independent,1.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
Bambi,dog,Labrador Retriever Mix,kitten_puppy,White,Male,Friendly; Energetic; Playful; Affectionate,apartment,relaxed,first_time,0,1,8_plus,Orange,young,male,Affectionate; Protective; Independent,0.0,0.4,1.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.288675,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0
Shelter Rescue,dog,Labrador Retriever/Weimaraner,kitten_puppy,Brown,Female,Friendly; Energetic; Playful; Affectionate,apartment,relaxed,experienced,1,1,8_plus,Black,kitten_puppy,male,Shy,0.0,1.0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
*Salsa,cat,American Shorthair Mix,kitten_puppy,White,Female,Energetic; Playful; Affectionate,apartment,relaxed,first_time,0,1,4_7,Orange,young,male,Protective,0.0,0.4,0.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
*Sawyer,cat,Domestic Shorthair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,house_no_yard,moderate,first_time,0,1,0_3,Orange,senior,male,Independent; Affectionate,0.0,0.0,1.0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0.408248,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
*Deedee,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,house_with_yard,relaxed,first_time,0,0,0_3,Gray,kitten_puppy,female,Affectionate,0.0,1.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.57735,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,apartment,relaxed,first_time,1,1,8_plus,Brown,any,male,Shy; Playful,0.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.408248,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
*Nod,cat,Domestic Shorthair Mix,kitten_puppy,Black,Male,Energetic; Playful; Affectionate,house_with_yard,moderate,first_time,1,0,8_plus,Gray,any,male,Energetic; Protective; Shy,0.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.333333,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
Toddy,cat,Domestic Shorthair Mix,young,White,Female,Calm; Independent; Affectionate,apartment,moderate,experienced,1,1,0_3,Black,senior,male,Calm,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.57735,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
*Leia,cat,Domestic Shorthair Mix,kitten_puppy,Tricolor,Female,Energetic; Playful; Affectionate,house_with_yard,relaxed,experienced,1,1,8_plus,White,kitten_puppy,male,Protective; Independent,0.0,1.0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
Shelter Rescue,dog,Labrador Retriever/Catahoula,kitten_puppy,White,Female,Friendly; Energetic; Playful; Affectionate,house_with_yard,high,first_time,0,1,8_plus,Tabby,any,male,Protective,0.0,1.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
Mamas,dog,Pit Bull Mix,adult,White,Female,Friendly; Energetic; Affectionate,apartment,high,first_time,0,0,4_7,Tricolor,adult,any,Energetic,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.57735,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Duncan,cat,Domestic Shorthair Mix,senior,Black,Male,Calm; Independent,house_no_yard,relaxed,first_time,0,1,0_3,Black,kitten_puppy,male,Calm; Shy,1.0,0.0,1.0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0.5,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
Shelter Rescue,dog,Labrador Retriever Mix,young,Black,Female,Friendly; Energetic; Playful; Affectionate,house_with_yard,relaxed,experienced,0,1,0_3,Tabby,any,male,Independent,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
Diamond,dog,Blue Lacy Mix,kitten_puppy,White,Female,Friendly; Energetic; Playful,apartment,high,experienced,0,1,0_3,any,adult,female,Shy; Energetic; Protective,1.0,0.0,1.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.333333,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
*Phoebe,dog,Labrador Retriever Mix,young,White,Female,Friendly; Energetic; Playful; Affectionate,house_no_yard,high,first_time,0,1,0_3,Gray,kitten_puppy,male,Affectionate,0.0,0.4,0.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0.5,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
Bobby,cat,Domestic Medium Hair Mix,adult,Black,Male,Calm; Independent; Affectionate,apartment,moderate,experienced,0,0,4_7,White,any,male,Playful,0.0,1.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
*Teddy,dog,Australian Cattle Dog Mix,young,Brown,Male,Friendly; Energetic; Playful,house_with_yard,moderate,experienced,1,1,8_plus,any,young,male,Independent; Playful,1.0,1.0,1.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.408248,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
Sweet Pea,cat,Scottish Fold Mix,adult,Black,Female,Calm; Independent; Affectionate,apartment,relaxed,experienced,0,0,8_plus,any,young,female,Energetic,1.0,0.4,1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
*Orrin,cat,Domestic Shorthair Mix,senior,Orange,Male,Calm; Independent,apartment,high,first_time,1,1,0_3,any,adult,female,Affectionate; Playful; Independent,1.0,0.4,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0.408248,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
Milo,dog,Labrador Retriever Mix,kitten_puppy,Black,Male,Friendly; Energetic; Playful; Affectionate,house_with_yard,high,first_time,0,1,8_plus,Gray,senior,male,Energetic; Independent; Protective,0.0,0.0,1.0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0.288675,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0
*Zinn,cat,Domestic Shorthair Mix,kitten_puppy,Orange,Male,Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,0,0,8_plus,Tricolor,senior,female,Affectionate; Calm; Protective,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.333333,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
*Morticia,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,apartment,high,experienced,0,0,8_plus,any,kitten_puppy,male,Affectionate; Friendly,1.0,1.0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0.408248,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
Pekeen,cat,Domestic Shorthair Mix,young,Black,Male,Calm; Independent; Affectionate,house_no_yard,relaxed,first_time,0,1,8_plus,Orange,adult,any,Playful,0.0,0.4,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
Apollo,dog,Alaskan Husky Mix,adult,Brown,Male,Friendly; Energetic; Affectionate,house_with_yard,high,experienced,0,0,8_plus,White,young,female,Energetic; Independent; Shy,0.0,0.4,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.333333,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
*Kirby,dog,Chihuahua Shorthair Mix,kitten_puppy,Brown,Male,Friendly; Calm; Energetic; Playful; Affectionate,apartment,relaxed,experienced,0,1,0_3,Brown,senior,female,Affectionate; Shy,1.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0.316228,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0
*Madge,dog,Jack Russell Terrier,young,White,Female,Friendly; Energetic; Playful,apartment,high,experienced,1,0,0_3,Tabby,young,male,Shy; Calm; Independent,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
*Ricky,cat,Domestic Shorthair Mix,kitten_puppy,Orange,Male,Energetic; Playful; Affectionate,house_with_yard,high,first_time,1,1,4_7,Gray,senior,male,Shy; Affectionate,0.0,0.0,1.0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0.408248,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
Bruno,dog,Labrador Retriever Mix,kitten_puppy,Black,Male,Friendly; Energetic; Playful; Affectionate,house_no_yard,high,first_time,0,1,4_7,Black,young,female,Friendly; Playful; Energetic,1.0,0.4,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.866025,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
Shelter Rescue,dog,Chihuahua Shorthair Mix,kitten_puppy,White,Male,Friendly; Calm; Energetic; Playful; Affectionate,apartment,high,experienced,0,1,0_3,Brown,adult,any,Playful; Independent; Friendly,0.0,0.0,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.516398,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0
*Sammie,dog,Australian Cattle Dog Mix,kitten_puppy,Black,Female,Friendly; Energetic; Playful,house_with_yard,moderate,experienced,0,1,0_3,Tabby,kitten_puppy,any,Calm; Protective,0.0,1.0,1.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Shelter Rescue,dog,St. Bernard Smooth Coat Mix,kitten_puppy,Tricolor,Female,Friendly; Energetic; Playful,house_with_yard,high,first_time,1,1,4_7,Tricolor,kitten_puppy,male,Independent; Playful; Protective,1.0,1.0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.333333,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1
Anna Belle,cat,Domestic Shorthair Mix,kitten_puppy,Tricolor,Female,Energetic; Playful; Affectionate,house_with_yard,relaxed,experienced,0,0,8_plus,White,any,female,Energetic; Playful,0.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.816497,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
Mitch Zuniga,dog,Rottweiler Mix,young,Tricolor,Male,Friendly; Energetic; Playful,house_no_yard,relaxed,experienced,0,1,0_3,Black,any,female,Calm; Protective; Affectionate,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
*Jonathan,cat,Domestic Shorthair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,house_no_yard,relaxed,first_time,1,0,4_7,Tabby,kitten_puppy,female,Affectionate; Protective,0.0,1.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.408248,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
Milo,cat,Domestic Shorthair Mix,senior,Orange,Male,Calm; Independent,apartment,relaxed,experienced,1,1,4_7,Black,young,male,Playful; Friendly; Affectionate,0.0,0.0,1.0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0.0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Orange,Female,Energetic; Playful; Affectionate,apartment,relaxed,experienced,0,1,0_3,Black,any,any,Independent; Shy,0.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,house_no_yard,high,first_time,1,1,0_3,Tabby,any,any,Protective; Friendly,0.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
*Pip,dog,Manchester Terrier Mix,young,Orange,Male,Friendly; Energetic; Playful,house_no_yard,high,experienced,1,1,8_plus,any,young,any,Protective; Shy,1.0,1.0,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
Shelter Rescue,dog,Chihuahua Shorthair Mix,young,Black,Male,Friendly; Calm; Energetic; Playful; Affectionate,house_no_yard,moderate,experienced,0,1,0_3,Brown,young,female,Affectionate,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.447214,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0
Romeo,dog,Dachshund/Chihuahua Shorthair,kitten_puppy,Tricolor,Male,Friendly; Calm; Energetic; Playful; Affectionate,house_with_yard,relaxed,experienced,0,1,8_plus,any,kitten_puppy,female,Independent,1.0,1.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
Dexter,dog,Dachshund Mix,adult,White,Male,Friendly; Calm; Affectionate,house_no_yard,relaxed,experienced,0,1,8_plus,Tabby,any,male,Friendly; Calm; Energetic,0.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.666667,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
Chupychu,dog,Labrador Retriever Mix,young,Black,Male,Friendly; Energetic; Playful; Affectionate,house_with_yard,relaxed,first_time,0,0,4_7,any,any,any,Friendly; Shy; Playful,1.0,1.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.57735,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1
*Max,cat,Domestic Shorthair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,apartment,high,experienced,1,0,0_3,Orange,kitten_puppy,female,Independent,0.0,1.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
